"","iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","new_people_vaccinated_smoothed","new_people_vaccinated_smoothed_per_hundred","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million"
"59","DEU","Europe","Germany",2020-03-25,31554,4118,3336.571,149,35,19.571,378.307,49.371,40.003,1.786,0.42,0.235,1.99,789,9.459,NA,NA,NA,NA,2997,35.932,NA,NA,NA,NA,53693,0.644,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,83408554,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"60","DEU","Europe","Germany",2020-03-26,36508,4954,3644.143,198,49,25.429,437.701,59.394,43.69,2.374,0.587,0.305,1.85,824,9.879,NA,NA,NA,NA,3487,41.806,NA,NA,NA,NA,53755,0.644,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,83408554,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"61","DEU","Europe","Germany",2020-03-27,42288,5780,4047.286,253,55,31.714,506.998,69.297,48.524,3.033,0.659,0.38,1.76,905,10.85,NA,NA,NA,NA,3977,47.681,NA,NA,NA,NA,53818,0.645,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,83408554,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"62","DEU","Europe","Germany",2020-03-28,48582,6294,4560,325,72,39.714,582.458,75.46,54.671,3.896,0.863,0.476,1.68,1001,12.001,NA,NA,NA,NA,4464,53.52,NA,NA,NA,NA,53880,0.646,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,83408554,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"63","DEU","Europe","Germany",2020-03-29,52547,3965,4848.143,389,64,47.714,629.995,47.537,58.125,4.664,0.767,0.572,1.59,1063,12.744,NA,NA,NA,NA,4862,58.291,881424,NA,10.568,NA,53943,0.647,0.088,11.4,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,83408554,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,-17504.1,-6.5,1.42,-209.85977049788
"64","DEU","Europe","Germany",2020-03-30,57298,4751,4946.571,455,66,52.714,686.956,56.961,59.305,5.455,0.791,0.632,1.51,1203,14.423,NA,NA,NA,NA,5142,61.648,NA,NA,NA,NA,54760,0.657,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,83408554,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"65","DEU","Europe","Germany",2020-03-31,61913,4615,4925.286,583,128,67,742.286,55.33,59.05,6.99,1.535,0.803,1.44,1551,18.595,NA,NA,NA,NA,5471,65.593,NA,NA,NA,NA,55577,0.666,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,83408554,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"66","DEU","Europe","Germany",2020-04-01,67366,5453,5116,732,149,83.286,807.663,65.377,61.337,8.776,1.786,0.999,1.37,1785,21.401,NA,NA,NA,NA,5899,70.724,NA,NA,NA,NA,56395,0.676,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,83408554,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"67","DEU","Europe","Germany",2020-04-02,73522,6156,5287.714,872,140,96.286,881.468,73.805,63.395,10.455,1.678,1.154,1.29,2103,25.213,NA,NA,NA,NA,6123,73.41,NA,NA,NA,NA,57212,0.686,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,83408554,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"68","DEU","Europe","Germany",2020-04-03,79696,6174,5344,1017,145,109.143,955.49,74.021,64.07,12.193,1.738,1.309,1.23,2364,28.342,NA,NA,NA,NA,6253,74.968,NA,NA,NA,NA,58029,0.696,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,83408554,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"69","DEU","Europe","Germany",2020-04-04,85778,6082,5313.714,1158,141,119,1028.408,72.918,63.707,13.883,1.69,1.427,1.19,2474,29.661,NA,NA,NA,NA,6344,76.059,NA,NA,NA,NA,58846,0.706,NA,NA,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,83408554,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,NA,NA,NA,NA
"70","DEU","Europe","Germany",2020-04-05,91714,5936,5595.286,1342,184,136.143,1099.575,71.168,67.083,16.089,2.206,1.632,1.15,2531,30.345,NA,NA,NA,NA,6229,74.681,1299070,NA,15.575,NA,59664,0.715,0.09,11.1,"tests performed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,83408554,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,-15790.4,-5.48,9.04,-189.313916172195
